jd_id,job_title,cluster_id,cluster_name,distance_to_centroid,file_path
1478,Nhân Viên Kỹ Thuật,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.6555,data\raw\jds\cntt\jd_1478_nhan_vien_ky_thuat.txt
1479,Nhân Viên Kinh Doanh Công Nghệ Thông Tin,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.5312,data\raw\jds\cntt\jd_1479_nhan_vien_kinh_doanh_cong_nghe_thong_tin.txt
1480,Nhà phát triển ròng (giữa/cao cấp),6,"Developer / Java (Java, MySQL, Oracle)",0.5318,data\raw\jds\cntt\jd_1480_nha_phat_trien_rong_giuacao_cap.txt
1481,Chủ sở hữu sản phẩm Junior,16,"triển / kinh (Google Ads, B2B sales, Facebook Ads)",0.6845,data\raw\jds\cntt\jd_1481_chu_so_huu_san_pham_junior.txt
1482,Trợ lý dự án thực tập,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.7333,data\raw\jds\cntt\jd_1482_tro_ly_du_an_thuc_tap.txt
1483,Nhân Viên Business Analyst,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6355,data\raw\jds\cntt\jd_1483_nhan_vien_business_analyst.txt
1484,Thực Tập Sinh,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.8837,data\raw\jds\cntt\jd_1484_thuc_tap_sinh.txt
1485,Nhà phát triển IOS Junior,17,"Hệ / Engineer (Linux, Network, Storage)",0.5898,data\raw\jds\cntt\jd_1485_nha_phat_trien_ios_junior.txt
1486,QC Engineer / Tester,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.6094,data\raw\jds\cntt\jd_1486_qc_engineer_tester.txt
1487,Thực Tập Sinh Kinh Doanh Phần Mềm Website,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.7531,data\raw\jds\cntt\jd_1487_thuc_tap_sinh_kinh_doanh_phan_mem_websit.txt
1488,Kế Toán Trưởng,18,"Nhà / kinh (Jira, Figma, Confluence)",0.7223,data\raw\jds\cntt\jd_1488_ke_toan_truong.txt
1489,Thiết kế đồ họa,3,"Thiết / Kế (Adobe Photoshop, Adobe Illustrator, Illustrator)",0.3856,data\raw\jds\cntt\jd_1489_thiet_ke_o_hoa.txt
1490,Nhân Viên Phát Triển Game (Unity/Godot/Unreal),13,"3D / Thiết (Photoshop, Unity, Maya)",0.7321,data\raw\jds\cntt\jd_1490_nhan_vien_phat_trien_game_unitygodotunre.txt
1491,Thiết Kế Đồ Họa - Designer,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.4021,data\raw\jds\cntt\jd_1491_thiet_ke_o_hoa_designer.txt
1492,Solution Architect (Kỹ Sư Giải Pháp Ứng Dụng),17,"Hệ / Engineer (Linux, Network, Storage)",0.5959,data\raw\jds\cntt\jd_1492_solution_architect_ky_su_giai_phap_ung_d.txt
1493,Data Engineer,6,"Developer / Java (Java, MySQL, Oracle)",0.4712,data\raw\jds\cntt\jd_1493_data_engineer.txt
1494,Chủ sở hữu sản phẩm (xã hội),16,"triển / kinh (Google Ads, B2B sales, Facebook Ads)",0.6572,data\raw\jds\cntt\jd_1494_chu_so_huu_san_pham_xa_hoi.txt
1495,CNTT hỗ trợ HN - Bảo mật đám mây (Tiếng Anh Fluent - Nightshift cố định),11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.646,data\raw\jds\cntt\jd_1495_cntt_ho_tro_hn_bao_mat_am_may_tieng_anh_.txt
1496,Project Manager,15,"Developer / Tiếng (Java, Swift, Kotlin)",0.7758,data\raw\jds\cntt\jd_1496_project_manager.txt
1497,Solution Architect (Kỹ Sư Giải Pháp Ứng Dụng),17,"Hệ / Engineer (Linux, Network, Storage)",0.5734,data\raw\jds\cntt\jd_1497_solution_architect_ky_su_giai_phap_ung_d.txt
1498,Data Engineer,6,"Developer / Java (Java, MySQL, Oracle)",0.406,data\raw\jds\cntt\jd_1498_data_engineer.txt
1499,Chủ sở hữu sản phẩm (xã hội),16,"triển / kinh (Google Ads, B2B sales, Facebook Ads)",0.6898,data\raw\jds\cntt\jd_1499_chu_so_huu_san_pham_xa_hoi.txt
1500,CNTT hỗ trợ HN - Bảo mật đám mây (Tiếng Anh Fluent - Nightshift cố định),11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.6208,data\raw\jds\cntt\jd_1500_cntt_ho_tro_hn_bao_mat_am_may_tieng_anh_.txt
1501,Cộng Tác Viên Kiểm Thử Chất Lượng,14,"tích / Phân (SQL, Excel, Python)",0.6117,data\raw\jds\cntt\jd_1501_cong_tac_vien_kiem_thu_chat_luong.txt
1502,Chuyên Viên Phân Tích Nghiệp Vụ,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.5597,data\raw\jds\cntt\jd_1502_chuyen_vien_phan_tich_nghiep_vu.txt
1503,Project Manager,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6072,data\raw\jds\cntt\jd_1503_project_manager.txt
1504,Thiết kế đồ họa,3,"Thiết / Kế (Adobe Photoshop, Adobe Illustrator, Illustrator)",0.4288,data\raw\jds\cntt\jd_1504_thiet_ke_o_hoa.txt
1505,Kỹ Sư Manual Test - Nghiệp Vụ Ngân Hàng,10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.5606,data\raw\jds\cntt\jd_1505_ky_su_manual_test_nghiep_vu_ngan_hang.txt
1506,Nhà phân tích kinh doanh,18,"Nhà / kinh (Jira, Figma, Confluence)",0.7346,data\raw\jds\cntt\jd_1506_nha_phan_tich_kinh_doanh.txt
1507,Project Manager,18,"Nhà / kinh (Jira, Figma, Confluence)",0.6839,data\raw\jds\cntt\jd_1507_project_manager.txt
1508,Nhân Viên Kinh Doanh Tư Vấn Phần Mềm (Sales B2B),12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.6293,data\raw\jds\cntt\jd_1508_nhan_vien_kinh_doanh_tu_van_phan_mem_sal.txt
1509,Chuyên Viên Triển Khai Dự Án - Công Nghệ Thông Tin,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.5342,data\raw\jds\cntt\jd_1509_chuyen_vien_trien_khai_du_an_cong_nghe_t.txt
1510,"Chuyên Viên Hệ Thống Phần Mền, IT",19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.624,data\raw\jds\cntt\jd_1510_chuyen_vien_he_thong_phan_men_it.txt
1511,Chuyên Viên IT (ITHelpdesk-IT Support),5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.5512,data\raw\jds\cntt\jd_1511_chuyen_vien_it_ithelpdesk_it_support.txt
1512,Web Developer (PHP),8,"Developer / Nhà (CSS, HTML, JavaScript)",0.3915,data\raw\jds\cntt\jd_1512_web_developer_php.txt
1513,Trưởng Phòng Kinh Doanh,4,"Kinh / Doanh (Kỹ năng giao tiếp, Kỹ năng đàm phán, Kỹ năng bán hàng)",0.4984,data\raw\jds\cntt\jd_1513_truong_phong_kinh_doanh.txt
1514,Thực Tập Sinh AI,15,"Developer / Tiếng (Java, Swift, Kotlin)",0.6435,data\raw\jds\cntt\jd_1514_thuc_tap_sinh_ai.txt
1515,Manual (AI/Data),10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.5921,data\raw\jds\cntt\jd_1515_manual_aidata.txt
1516,Data Engineer,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.551,data\raw\jds\cntt\jd_1516_data_engineer.txt
1517,Thiết kế đồ họa,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.3239,data\raw\jds\cntt\jd_1517_thiet_ke_o_hoa.txt
1518,Game Designer (Intern),7,"Thiết / Kế (Quay dựng video, audio editing, voice acting)",0.6448,data\raw\jds\cntt\jd_1518_game_designer_intern.txt
1519,Nhà phát triển back-end (NodeJS),6,"Developer / Java (Java, MySQL, Oracle)",0.5257,data\raw\jds\cntt\jd_1519_nha_phat_trien_back_end_nodejs.txt
1520,Backend Developer,6,"Developer / Java (Java, MySQL, Oracle)",0.474,data\raw\jds\cntt\jd_1520_backend_developer.txt
1521,Quản lý dự án,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6244,data\raw\jds\cntt\jd_1521_quan_ly_du_an.txt
1522,AI Engineer,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.4758,data\raw\jds\cntt\jd_1522_ai_engineer.txt
1523,Nhân Viên Data Scientits,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.677,data\raw\jds\cntt\jd_1523_nhan_vien_data_scientits.txt
1524,Flutter Developer,6,"Developer / Java (Java, MySQL, Oracle)",0.492,data\raw\jds\cntt\jd_1524_flutter_developer.txt
1525,Fullstack Developer,6,"Developer / Java (Java, MySQL, Oracle)",0.4619,data\raw\jds\cntt\jd_1525_fullstack_developer.txt
1526,Java Developer,6,"Developer / Java (Java, MySQL, Oracle)",0.5214,data\raw\jds\cntt\jd_1526_java_developer.txt
1527,Biên Tập Viên Nhập Liệu,15,"Developer / Tiếng (Java, Swift, Kotlin)",0.8161,data\raw\jds\cntt\jd_1527_bien_tap_vien_nhap_lieu.txt
1528,Nhân Viên Tiếp Nhận & Điều Phối Máy Sửa Chữa,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.6585,data\raw\jds\cntt\jd_1528_nhan_vien_tiep_nhan_ieu_phoi_may_sua_chu.txt
1529,Fresher It Hỗ trợ (Nhật Bản),18,"Nhà / kinh (Jira, Figma, Confluence)",0.79,data\raw\jds\cntt\jd_1529_fresher_it_ho_tro_nhat_ban.txt
1530,Kiểm tra tự động hóa giữa (tiếng Anh),2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5917,data\raw\jds\cntt\jd_1530_kiem_tra_tu_ong_hoa_giua_tieng_anh.txt
1531,Hỗ trợ kỹ thuật tươi hơn (tiếng Nhật),0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.9123,data\raw\jds\cntt\jd_1531_ho_tro_ky_thuat_tuoi_hon_tieng_nhat.txt
1532,SAP Consultant,14,"tích / Phân (SQL, Excel, Python)",0.8313,data\raw\jds\cntt\jd_1532_sap_consultant.txt
1533,Odoo Developer,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.6629,data\raw\jds\cntt\jd_1533_odoo_developer.txt
1534,Chuyên Viên Phân Tích Dữ Liệu,14,"tích / Phân (SQL, Excel, Python)",0.558,data\raw\jds\cntt\jd_1534_chuyen_vien_phan_tich_du_lieu.txt
1535,ReactJS Frontend Developer,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.5225,data\raw\jds\cntt\jd_1535_reactjs_frontend_developer.txt
1536,Nhân Viên Bán Hàng,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.5972,data\raw\jds\cntt\jd_1536_nhan_vien_ban_hang.txt
1537,Chuyên Viên Chuyển Đổi Số,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.8076,data\raw\jds\cntt\jd_1537_chuyen_vien_chuyen_oi_so.txt
1538,Sales Manager – B2B SaaS Product,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.8603,data\raw\jds\cntt\jd_1538_sales_manager_b2b_saas_product.txt
1539,Nhân Viên CRM,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.819,data\raw\jds\cntt\jd_1539_nhan_vien_crm.txt
1540,Thực Tập Sinh AI,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.7188,data\raw\jds\cntt\jd_1540_thuc_tap_sinh_ai.txt
1541,Chiến lược gia sáng tạo (Ứng dụng di động),19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6732,data\raw\jds\cntt\jd_1541_chien_luoc_gia_sang_tao_ung_dung_di_ong.txt
1542,Kỹ sư AI (thông thạo tiếng Anh),6,"Developer / Java (Java, MySQL, Oracle)",0.5581,data\raw\jds\cntt\jd_1542_ky_su_ai_thong_thao_tieng_anh.txt
1543,Thực Tập Sinh Kinh Doanh (Có Phụ Cấp),18,"Nhà / kinh (Jira, Figma, Confluence)",0.6299,data\raw\jds\cntt\jd_1543_thuc_tap_sinh_kinh_doanh_co_phu_cap.txt
1544,Chuyên Viên Phân Tích Nghiệp Vụ,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.5608,data\raw\jds\cntt\jd_1544_chuyen_vien_phan_tich_nghiep_vu.txt
1545,Game Designer Intern,7,"Thiết / Kế (Quay dựng video, audio editing, voice acting)",0.6976,data\raw\jds\cntt\jd_1545_game_designer_intern.txt
1546,Nhân Viên Chỉnh Sửa Hình Ảnh,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.6482,data\raw\jds\cntt\jd_1546_nhan_vien_chinh_sua_hinh_anh.txt
1547,Thực Tập Sinh,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.7466,data\raw\jds\cntt\jd_1547_thuc_tap_sinh.txt
1548,Giám đốc điều hành tiếp thị,16,"triển / kinh (Google Ads, B2B sales, Facebook Ads)",0.5798,data\raw\jds\cntt\jd_1548_giam_oc_ieu_hanh_tiep_thi.txt
1549,Thiết kế đồ họa,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.3784,data\raw\jds\cntt\jd_1549_thiet_ke_o_hoa.txt
1550,Kỹ sư hỗ trợ CNTT,17,"Hệ / Engineer (Linux, Network, Storage)",0.6095,data\raw\jds\cntt\jd_1550_ky_su_ho_tro_cntt.txt
1551,Front-end Teamleader (Angular8+),8,"Developer / Nhà (CSS, HTML, JavaScript)",0.4822,data\raw\jds\cntt\jd_1551_front_end_teamleader_angular8.txt
1552,DevOps Engineer,17,"Hệ / Engineer (Linux, Network, Storage)",0.5232,data\raw\jds\cntt\jd_1552_devops_engineer.txt
1553,Nhân Viên Tư Vấn Trực Tiếp - Làm Việc Từ Xa,4,"Kinh / Doanh (Kỹ năng giao tiếp, Kỹ năng đàm phán, Kỹ năng bán hàng)",0.5027,data\raw\jds\cntt\jd_1553_nhan_vien_tu_van_truc_tiep_lam_viec_tu_x.txt
1554,Nó giám sát hoạt động và bộ điều khiển dịch vụ,11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.5901,data\raw\jds\cntt\jd_1554_no_giam_sat_hoat_ong_va_bo_ieu_khien_dic.txt
1555,Phối hợp và quản trị hệ thống mạng,17,"Hệ / Engineer (Linux, Network, Storage)",0.4405,data\raw\jds\cntt\jd_1555_phoi_hop_va_quan_tri_he_thong_mang.txt
1556,Nhân Viên Kinh Doanh Phần Mềm,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.6417,data\raw\jds\cntt\jd_1556_nhan_vien_kinh_doanh_phan_mem.txt
1557,Sales Manager,4,"Kinh / Doanh (Kỹ năng giao tiếp, Kỹ năng đàm phán, Kỹ năng bán hàng)",0.4847,data\raw\jds\cntt\jd_1557_sales_manager.txt
1558,Nhân Viên Kỹ Thuật Thiết Bị An Ninh,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.7867,data\raw\jds\cntt\jd_1558_nhan_vien_ky_thuat_thiet_bi_an_ninh.txt
1559,System Engineer,11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.5446,data\raw\jds\cntt\jd_1559_system_engineer.txt
1560,Nhân Viên Kinh Doanh Phần Mềm & Giải Pháp Iot,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.6173,data\raw\jds\cntt\jd_1560_nhan_vien_kinh_doanh_phan_mem_giai_phap_.txt
1561,Quản Trị Hệ Thống (System Administrator L2),11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.5883,data\raw\jds\cntt\jd_1561_quan_tri_he_thong_system_administrator_l.txt
1562,Fullstack,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.6362,data\raw\jds\cntt\jd_1562_fullstack.txt
1563,Chuyên Gia Quản Trị Công Nghệ,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.5234,data\raw\jds\cntt\jd_1563_chuyen_gia_quan_tri_cong_nghe.txt
1564,NHÂN VIÊN IT (Không Yêu Cầu Kinh Nghiệm),0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.7901,data\raw\jds\cntt\jd_1564_nhan_vien_it_khong_yeu_cau_kinh_nghiem.txt
1565,Chuyên Viên Admin Quản Lý Dữ Liệu Master Data,14,"tích / Phân (SQL, Excel, Python)",0.7731,data\raw\jds\cntt\jd_1565_chuyen_vien_admin_quan_ly_du_lieu_master.txt
1566,Quản lý sản phẩm,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.5503,data\raw\jds\cntt\jd_1566_quan_ly_san_pham.txt
1567,Nhân Viên Vận Hành,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.6722,data\raw\jds\cntt\jd_1567_nhan_vien_van_hanh.txt
1568,Chuyên Viên Vận Hành Website,18,"Nhà / kinh (Jira, Figma, Confluence)",0.617,data\raw\jds\cntt\jd_1568_chuyen_vien_van_hanh_website.txt
1569,Kỹ Sư Lập Trình Ứng Dụng Phần Cứng,15,"Developer / Tiếng (Java, Swift, Kotlin)",0.6541,data\raw\jds\cntt\jd_1569_ky_su_lap_trinh_ung_dung_phan_cung.txt
1570,Trợ Lý Dự Án,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6467,data\raw\jds\cntt\jd_1570_tro_ly_du_an.txt
1571,IT Staff/ IT Helpdesk / IT Support,11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.6323,data\raw\jds\cntt\jd_1571_it_staff_it_helpdesk_it_support.txt
1572,Nhân Viên IT,17,"Hệ / Engineer (Linux, Network, Storage)",0.432,data\raw\jds\cntt\jd_1572_nhan_vien_it.txt
1573,Quản Lý Dự Án Phần Mềm Trí Tuệ Nhân Tạo,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.5229,data\raw\jds\cntt\jd_1573_quan_ly_du_an_phan_mem_tri_tue_nhan_tao.txt
1574,IT Kỹ Sư Hệ Thống,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.3394,data\raw\jds\cntt\jd_1574_it_ky_su_he_thong.txt
1575,Chuyên Viên Hỗ Trợ Mạng (Network Monitor),11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.6224,data\raw\jds\cntt\jd_1575_chuyen_vien_ho_tro_mang_network_monitor.txt
1576,Nhân Viên Kinh Doanh B2B,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.691,data\raw\jds\cntt\jd_1576_nhan_vien_kinh_doanh_b2b.txt
1577,2D Artist,13,"3D / Thiết (Photoshop, Unity, Maya)",0.6312,data\raw\jds\cntt\jd_1577_2d_artist.txt
1578,Nhân Viên Graphic Designer,7,"Thiết / Kế (Quay dựng video, audio editing, voice acting)",0.6178,data\raw\jds\cntt\jd_1578_nhan_vien_graphic_designer.txt
1579,Kỹ Sư Vận Hành (Devops Engineer),2,"Engineer / Developer (Python, Docker, Kubernetes)",0.4433,data\raw\jds\cntt\jd_1579_ky_su_van_hanh_devops_engineer.txt
1580,Nhân Viên IT Phần Cứng,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.4888,data\raw\jds\cntt\jd_1580_nhan_vien_it_phan_cung.txt
1581,Chuyên Viên IT,11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.5142,data\raw\jds\cntt\jd_1581_chuyen_vien_it.txt
1582,Chuyên Viên IT Hệ Thống Kiêm Quản Trị Phần Mềm,17,"Hệ / Engineer (Linux, Network, Storage)",0.5161,data\raw\jds\cntt\jd_1582_chuyen_vien_it_he_thong_kiem_quan_tri_ph.txt
1583,LLMs And GenAI Agent Expert,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.4652,data\raw\jds\cntt\jd_1583_llms_and_genai_agent_expert.txt
1584,Chuyên Gia Phân Tích Kinh Doanh,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.7313,data\raw\jds\cntt\jd_1584_chuyen_gia_phan_tich_kinh_doanh.txt
1585,Business Intelligence Expert,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.7229,data\raw\jds\cntt\jd_1585_business_intelligence_expert.txt
1586,.Net Developer,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.483,data\raw\jds\cntt\jd_1586_net_developer.txt
1587,Manual Test,10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.4226,data\raw\jds\cntt\jd_1587_manual_test.txt
1588,AI ENGINEER - Kỹ Sư Phát Triển AI,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5536,data\raw\jds\cntt\jd_1588_ai_engineer_ky_su_phat_trien_ai.txt
1589,Kỹ Sư Mạng,17,"Hệ / Engineer (Linux, Network, Storage)",0.4503,data\raw\jds\cntt\jd_1589_ky_su_mang.txt
1590,Mobile Developer - IOS Developer,15,"Developer / Tiếng (Java, Swift, Kotlin)",0.5965,data\raw\jds\cntt\jd_1590_mobile_developer_ios_developer.txt
1591,Nhân Viên Xây Dựng Website (Wordpress-Elementor),8,"Developer / Nhà (CSS, HTML, JavaScript)",0.5444,data\raw\jds\cntt\jd_1591_nhan_vien_xay_dung_website_wordpress_ele.txt
1592,Ứng dụng di động kiếm tiền ADS (Fresher),16,"triển / kinh (Google Ads, B2B sales, Facebook Ads)",0.8111,data\raw\jds\cntt\jd_1592_ung_dung_di_ong_kiem_tien_ads_fresher.txt
1593,Chuyên Viên Thiết Kế 2D/Designer,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.3363,data\raw\jds\cntt\jd_1593_chuyen_vien_thiet_ke_2ddesigner.txt
1594,Giám Đốc Công Nghệ,11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.6628,data\raw\jds\cntt\jd_1594_giam_oc_cong_nghe.txt
1595,Thực Tập Sinh Kinh Doanh,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.5597,data\raw\jds\cntt\jd_1595_thuc_tap_sinh_kinh_doanh.txt
1596,Nhân Viên Thiết Kế Đồ Họa,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.3263,data\raw\jds\cntt\jd_1596_nhan_vien_thiet_ke_o_hoa.txt
1597,Quản lý tài khoản/Phát triển kinh doanh/Bán hàng B2B,16,"triển / kinh (Google Ads, B2B sales, Facebook Ads)",0.8453,data\raw\jds\cntt\jd_1597_quan_ly_tai_khoanphat_trien_kinh_doanhba.txt
1598,Thực Tập Sinh Thiết Kế,3,"Thiết / Kế (Adobe Photoshop, Adobe Illustrator, Illustrator)",0.3548,data\raw\jds\cntt\jd_1598_thuc_tap_sinh_thiet_ke.txt
1599,Thiết kế đồ họa (trò chơi),7,"Thiết / Kế (Quay dựng video, audio editing, voice acting)",0.6517,data\raw\jds\cntt\jd_1599_thiet_ke_o_hoa_tro_choi.txt
1600,Giảng Viên An Ninh Mạng,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.7579,data\raw\jds\cntt\jd_1600_giang_vien_an_ninh_mang.txt
1601,Game Designer,7,"Thiết / Kế (Quay dựng video, audio editing, voice acting)",0.5979,data\raw\jds\cntt\jd_1601_game_designer.txt
1602,Sales Manager – B2B SaaS Product,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.8603,data\raw\jds\cntt\jd_1602_sales_manager_b2b_saas_product.txt
1603,Lập Trình Viên Full Stack (Web),8,"Developer / Nhà (CSS, HTML, JavaScript)",0.3762,data\raw\jds\cntt\jd_1603_lap_trinh_vien_full_stack_web.txt
1604,Quản Trị Hệ Thống,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.6455,data\raw\jds\cntt\jd_1604_quan_tri_he_thong.txt
1605,Thực Tập Sinh Thiết Kế Đồ Hoạ,3,"Thiết / Kế (Adobe Photoshop, Adobe Illustrator, Illustrator)",0.3692,data\raw\jds\cntt\jd_1605_thuc_tap_sinh_thiet_ke_o_hoa.txt
1606,Thiết Kế Đồ Họa,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.572,data\raw\jds\cntt\jd_1606_thiet_ke_o_hoa.txt
1607,Project Manager,18,"Nhà / kinh (Jira, Figma, Confluence)",0.6849,data\raw\jds\cntt\jd_1607_project_manager.txt
